,Unnamed: 0,place_id,name,price_level,rating,types,address,phone_number,opening_hours,photo_ref,user_ratings_total,google_url,vegan_rating,gf_rating,veg_rating
238,238,ChIJ8RPTsL5544kRx_gDBv0usBA,Rod D by Sitti Thai Cuisine,1.0,4.5,"restaurant, food, point_of_interest, establishment","1422 Beacon St, Brookline, MA 02446, USA",(617) 738-9002,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWoLRaNJJyqQEncFo5S0Ef-1KHmfnT3O6i-P8xDzWmiWx_TJADQWLxesJ8ECf2Hz-rimZ0eUDVGjsOy83jL-cpONIlSL_X-6TJVl4uTZA77Dclz0RoDzZlTxAAt98H0Iz87-920a7EsH2BmYenUzNrj-9kZLXKUjdFzCOhYKBX8-VKLN,617,https://maps.google.com/?cid=1202512764770449607,4.6,2.5,4.5
239,239,ChIJpbev9L5544kRriyH_FvHknM,U Sushi,2.0,4.4,"restaurant, food, point_of_interest, establishment","1393 Beacon St, Brookline, MA 02446, USA",(617) 278-1688,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWrYbg0wVxKzIm71oO66Jyg-e5oqMVp4HtZiOtRX9RKn2a5XBMVtf9MUXEQph1Rz0dnzv84Ge-68fH21uBzyBKf0QRVnb6CQzttnZumCh-JRNFXUVAkjkz8C80jl_Dii27ZtJ87LBGR8pOiMPa_LZ8VsVooxDKFRXOfcS4TkMLQi9atS,163,https://maps.google.com/?cid=8327937858854137006,2.5,2.5,4.6
240,240,ChIJdypj079544kRkxpxt3RQYdA,Lee's Burger,1.0,4.2,"restaurant, food, point_of_interest, establishment","1331 Beacon St, Brookline, MA 02446, USA",(617) 487-8689,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWoI-h3FNyk0Psgn9AvNOzfSd5WoDBrS5O_F7titSe5wR8HTUwPNDeBzdfxHfQ70JMobzENHDSGvLLn3Z5_nH1L6_nlknLQhG2qoOHmN0tmqTiptfnlCWDvlV_REbKzOrzmyHG0SW8fCNfzJ7N1jZWUj_DoC9kHZqcOw0hVA0bPyDruh,660,https://maps.google.com/?cid=15015371094854015635,2.8,2.5,4.3
241,241,ChIJE1yxCcV544kRT4VT4R6rHzM,Bonchon Allston,2.0,4.3,"meal_takeaway, restaurant, food, point_of_interest, establishment","123 Brighton Ave, Boston, MA 02134, USA",(617) 254-8888,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWrQVob0bpNQ3JQLVHTG0ZChYstY3Mdr_568u-nV4ktVSwM7REBgqpaF7nNRbwdaE342QjkNHiMOmwSgxwWOOCwIGs28bkgF6PAZJpaaEE6arNVgoAewIAdJm6qBM35E-ng0u-UbuSmbAIqI9BUL9S5yRGXyjQJkeSB81tEAwXlqa28a,1525,https://maps.google.com/?cid=3683851169330070863,4.9,2.5,4.3
242,242,ChIJqf3Xywd544kR0Oo3Yf2Hw40,Energize,2.0,4.6,"restaurant, food, point_of_interest, establishment","1930 Beacon St, Boston, MA 02135, USA",(978) 517-2860,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '0930'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '0930'}}]",AdDdOWqJR-L1TDOL7JDDwJFRcpBe1VSH4goK3tZdcv1dqmusHgXVR8RpBkEAaTXsbyCloQJaMl4jV8cNRD2Gan6xWMkMCkm8f3nS2EAbzy4OSovxCtfeu0rfsUo9DGGg5REMrMTylFEOXxu2NFd6XTQaQ7ktNTnEb0Odd9lKlT6JU6TDzlsz,50,https://maps.google.com/?cid=10215157902133947088,4.7,2.5,4.8
243,243,ChIJD_CDWMR544kRxgerRuvqU74,Shabu-Zen,2.0,4.5,"restaurant, food, point_of_interest, establishment","80 Brighton Ave, Allston, MA 02134, USA",(617) 203-7378,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2315'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2315'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWqPo55zqP2iPtm9Hq9A9PVEuSHKFNpA4p7MbUFSxoA9uwZyuG-F4cgD2xi0ahAN2Y9HFLM20XuyiblcLXwJJl52q572wX9UBIPh47f398RTAT45_jSB_AOh5lFBg5i5wY1QdP4iRmKKDaap55pNaQiwKl35-TiXLWcB-ec7FfYEvPxb,1439,https://maps.google.com/?cid=13714563586497120198,4.6,2.5,4.6
244,244,ChIJj0Ikqzh544kR1gDh74qwdfM,dly hot pot,,4.2,"restaurant, food, point_of_interest, establishment","137 Brighton Ave, Allston, MA 02134, USA",(617) 468-6688,"[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWpi-PlstfpR23YE3QgompuA8Z3lfnBURdwDbOXJmvyvjQXJ1VKoZ9zy5ejhRkU_wC3snsi880N3qvLYLbtPnXQNLlYSl13v_USzyn06gJ7IxJq6wsrs2RVYw7FXTFXqZjmv3T9VxWxERmq_Op9k7rqZIvZqDxrMjIHDCCybP7kl7Dkd,136,https://maps.google.com/?cid=17543122034268111062,4.9,2.5,4.6
245,245,ChIJ9apTCcV544kRKPljhTwfJrM,Mala Restaurant,2.0,4.2,"restaurant, food, point_of_interest, establishment","129 Brighton Ave, Allston, MA 02134, USA",(617) 254-1839,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqLQcpc5aU9MnH4Q7O32bWK1BP4o9vbqdU5ZNFKkmwgJWni4vBV1mgW3lZBDpLYjeOYdYlVZ3Z3veeefkT4yvbgtw9VlXWLYvl9Q_eQPY7iiko0gGlT96yQqLgWuOqAdrr9JafDaL8fb1BwbFDSLm6UWSKCeWNfyRV08UOtwgCWm6d4,611,https://maps.google.com/?cid=12909039726700525864,2.5,2.5,4.5
246,246,ChIJ52vRLHR644kRjaD_7vUhhFY,Maggiano's Little Italy,2.0,4.5,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment","4 Columbus Ave, Boston, MA 02116, USA",(617) 542-3456,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWohj5iPvHKwBpW5AA9tIoXtX7ZU2GEUmMGIzYCZxuHqSEHPuA06T8oispogx23_dLcPleEEepos-YAC_CGVDLI0SpXa21I97wQqRl4LJf8a4GKo_GiL40WQ45zpsFfoaxWuy70uVsY8p0rDBvyg6742VvbiGRofXwZH4tGv1VpxOkpB,4299,https://maps.google.com/?cid=6234145124348043405,4.7,4.8,4.3
247,247,ChIJozXIlb9544kRC1ut0VyWbgc,Coolidge Corner Clubhouse,2.0,4.0,"restaurant, food, bar, point_of_interest, establishment","307 Harvard St, Brookline, MA 02446, USA",(617) 566-4948,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWrgOJhoj9kG3-NWGmIiiI8mCdJAFLquJR86FpeszBKmDvjit-xrl1bl0DnfM11HRsA5NvI4xFAwHs1dRvepb523mrbV6V2-V_BC8EeEOAiIc-15h2GyjymV9Q-G7kZWtcwrTnWM-zUCZIcWDsz6HfVt8RrvIspdPcV4reopFnW5PXJ4,573,https://maps.google.com/?cid=535530731102624523,2.5,2.5,4.3
248,248,ChIJ85Jaz41744kRlgQN5LwGzAc,The Pearl,2.0,4.2,"restaurant, food, point_of_interest, establishment","20b District Ave, Dorchester, MA 02125, USA",(617) 288-8810,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqDgNBnSaGd4KkH_DVJwegAqy-666wSI4y7FXetpqa2K8al_qLdhUdQCvKDdYrIuAABHznWuvkNp4BbVCp4QPVS1XY2NdCEvKeIFxKKReH36HbvhxKx_r39NV7Efa4_On2V54wOojiYGpLyZaVRAbesyny5vHS4ODwpZyu2KLlMFwvn,498,https://maps.google.com/?cid=561831461864146070,4.6,2.5,3.9
249,249,ChIJ37myVBh644kRmeoE3ut1wnM,Wings Over Boston,2.0,3.6,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment","325 Huntington Ave, Boston, MA 02115, USA",(617) 266-9464,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWpHiimMWhAQsT0SgilMNJSKxoqgdsglifte3i17H6hDVUJiWjKxK_i-o2KwBkB6JT9CkZliPwoYk23i5vKkCD3B8K5Hy2bR9VDaQhWGZt2m1BQ09FgeHTQE8vdV_1i5nx-KbqJYMOeVDnrYWAusfQOLvAwKs5RoqmLDrf2BD_aRmgkg,665,https://maps.google.com/?cid=8341359115746208409,2.5,2.5,2.5
250,250,ChIJ9W9NXjx544kRHObd6PNMDik,chilacates Brookline,2.0,4.1,"restaurant, food, point_of_interest, establishment","1412 Beacon St, Brookline, MA 02446, USA",(617) 487-5527,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqBu3GV0F6lwB52EAcItVAcgnqB_ubKWK5quCC5tYPC4YzvOgArTvEPYs_-vTkWzezryMBp_POezmgvFz9szN1Fuqs0rNKPsSMZ-9zhlNi56ePBsW51dcJa9B14KAikUjF-uMBSjOH5FtjVqPRDZ0kyA6Z86v-No6meFwMU4Pv6Tldv,72,https://maps.google.com/?cid=2958386615696614940,2.5,2.5,4.8
251,251,ChIJdci13cV544kRorom9FoI6sw,Oppa Sushi,2.0,4.4,"restaurant, food, point_of_interest, establishment","185 Harvard Ave, Allston, MA 02134, USA",(617) 202-3808,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWpIup0D5U5zg8iDbuz_HyCuQyMy4j_mLHIn8K-yE13vZVwfoetC3IFaTzVfxQqs1WrIxzvpN_v1VxgWVySaNH00ucKdHS4FkJstrFYfOvK8nn3HOfNuWO9EhRMOsd0og0r8y06MK1dUcdEMcxae8BBBtRavdVacFUxLAj2G36W-9MIg,526,https://maps.google.com/?cid=14765623515023850146,2.5,2.5,4.4
252,252,ChIJRb0-P8d544kRRAnppEdz9_I,Shan-A-Punjab Boston,2.0,4.0,"meal_takeaway, restaurant, food, point_of_interest, establishment","500 Harvard St, Brookline, MA 02446, USA",(617) 734-9000,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqGwdKaP-T6OeipUN9WN0PX8S3MOfHdxDpSDBxijtbWp6JikUbmmW_hMAm3gAGqUzPuWjCLdS3-k423MGcZGUvO48ZJrasy-qy1kgae9OB7JqOiGmTUft3HiaGHqSLtpNS0wyx-hsdp_ZQojfecu8ozGu28pliP0WFpKx3QvokRJ_WD,628,https://maps.google.com/?cid=17507588827972700484,2.5,2.5,4.4
253,253,ChIJPxpWC8N544kRLmulSt8OfcA,Tarboosh Restaurant,2.0,4.3,"restaurant, food, point_of_interest, establishment","2 Brighton Ave, Boston, MA 02134, USA",(617) 671-5939,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1445'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1400'}}]",AdDdOWpeaDbPeTisU8xt289F1_eU5N9FlEyyrv-SbEVYh0Ai87M2k3jJ41AURtyH11q9E6aNgz5ulJVhVRRN6vouKZbXzCpWCFtzVU0eL6VMYT4PEBJBq9CRl65BxtKp5QYJyIIL0yTdnifOBHXU9Ov0dLje4o5LcYPlosWoYfB55G_A1dt8,336,https://maps.google.com/?cid=13870258779563846446,5.0,2.5,4.0
254,254,ChIJLSZFX8R544kRseGXGaSx-Wc,OliToki,1.0,4.4,"meal_delivery, restaurant, food, point_of_interest, establishment","76 Brighton Ave, Boston, MA 02134, USA",(617) 202-5038,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0130'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0130'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0130'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWr3tdWi8gMKlEq5VnwX1mMjYJJfihMEf0sEB8kWlQbGSrokRn6bRCmiTo3Q2kDaVzeg5OXgkj5AyE4CdNiVB8bKSWmdG8FqVHA8DQIk-uW69yfwl46wREB8eF4-GmMKXMdsUI9JncRiUXFAifq8lipcBOcf5WpcyX-uneGTGfk_qdGq,183,https://maps.google.com/?cid=7492214773469667761,4.2,2.5,4.1
255,255,ChIJ-Yoe9cZ544kRVYLTECugYd4,Paris Creperie,1.0,4.4,"cafe, meal_takeaway, restaurant, store, food, point_of_interest, establishment","278 Harvard St, Brookline, MA 02446, USA",(617) 232-1770,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0800'}}]",AdDdOWremoxUIRnz-oLs3jCcxYOF_TxDG5IA2cg1JcOIxkqcxldjRzaVX4ZqNAP6sHNyHr0oIOIJap0xEQGgrLnIRxNH-cSUTRJatIGrfif5T1sVxN4kBoNmAxXZqv-XsDkpUlPSMAgnZxLS5Pbulw76FCtXK_uBDzwuPn5Arzi5Ft1L9MdC,1121,https://maps.google.com/?cid=16024265055987270229,4.1,4.7,4.5
256,256,ChIJ_x81CsV544kRuaGLhixKwoo,Ariana Restaurant,2.0,4.5,"restaurant, food, point_of_interest, establishment","384 Western Ave, Brighton, MA 02135, USA",(617) 208-8072,"[{'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}]",AdDdOWoa_hwEbxuWRWEtEDdfld-u1NztxAG9G9Iwc8fxtMe6qoFIsHZsE2TG1zv-rCOrVz3mnNJFah4Ku0vUge6WZ8ErCXKQwryE3xdmPcDTq3cHgThCEitYb5_USYs-yCsusXln1y1NLW26dgRfUduWx41xBMyrJ6yIhDwmzlJMV-b60xWx,484,https://maps.google.com/?cid=9998635677812236729,4.9,2.5,4.6
257,257,ChIJlTFAbW5644kRz0lmdJPoJ8c,Oishii Boston,3.0,4.4,"meal_takeaway, restaurant, food, point_of_interest, establishment","1166 Washington St #110, Boston, MA 02118, USA",(617) 482-8868,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}]",AdDdOWrj7F03sBmJa5ogrw_0fdmVlOn0v-c3SZsq9HwyzHKzmQmMXS1V83lh6t6V-C2p8s6s2Hj7Z1gLcTY7RbQg7ZsbKcfu6LhcC7rwWJjdJ9cJigg9PXqztLdP_rY22MSAFd6rSluFOJYQsuELzQ0HWxO1UxEPP4Hs1jieiNIjCtiUQE4d,665,https://maps.google.com/?cid=14350694457650072015,4.5,2.5,4.5
258,258,ChIJ--leUb5544kR2BaCyG-q--U,Bab Korean Bistro Brookline,2.0,4.3,"meal_takeaway, restaurant, food, point_of_interest, establishment","1374 Beacon St, Brookline, MA 02446, USA",(617) 383-5575,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWoocPyZF9OGNiWXkIrolIZ5478HN2OTJaMMynG_BGem-n0q1IALUKhjLydeOOIdHTe0Ren__H4o36Fy3XHY-lAkVHrPdngaG6ln1ifenfAVlGTMM4DoNZbZNbsZOmvQlAFUBOT2BD_-FVbs_SbNL4SFnttsF1uJbpRcek2-a4txbE4o,495,https://maps.google.com/?cid=16572026650921932504,4.8,2.5,4.8
259,259,ChIJbde6P4h544kRAEimlCMcFKo,Chilacates Mission Hill,2.0,4.5,"restaurant, food, point_of_interest, establishment","1482 A Tremont St, Boston, MA 02120, USA",(617) 238-5437,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0900'}}]",AdDdOWrcmKKLCdb9mQc1HPLaZ2SPUKrd1JkrpbHSv4kqX4WX1kO8XCCD7h_78qyOm2o6NwzUO0A2hGXFfIkUR9oXoFITyO91O-kLS5dk11xpeT429KQklRSWgYj7yqS7Bby_74SlyMfEGroG7PIPWXdv3u9HuhWSrXAFmzhTAFvbs0sPhzUJ,321,https://maps.google.com/?cid=12255451425125320704,2.5,2.5,4.7
